exon_1	ref|NC_056058.1|	89.744	78	1.78e-21	105	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_2	ref|NC_056058.1|	87.931	58	6.30e-12	74.3	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_3	ref|NC_056058.1|	94.000	100	5.47e-36	154	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_4	ref|NC_056058.1|	92.958	71	1.49e-21	106	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_5	ref|NC_056058.1|	94.286	105	1.22e-38	163	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_6	ref|NC_056058.1|	86.923	130	6.54e-37	159	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_7	ref|NC_056058.1|	86.869	99	1.21e-25	121	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_8	ref|NC_056058.1|	88.372	172	9.10e-56	221	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_9	ref|NC_056058.1|	95.455	88	8.63e-32	141	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_10	ref|NC_056058.1|	90.400	250	1.71e-92	343	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_11	ref|NC_056058.1|	93.431	137	1.51e-51	207	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_12	ref|NC_056058.1|	92.000	150	9.37e-55	217	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_13	ref|NC_056058.1|	88.889	144	4.51e-46	188	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
exon_14	ref|NC_056058.1|	81.720	279	3.51e-70	269	Ovis aries strain OAR_USU_Benz2616 breed Rambouillet chromosome 5, ARS-UI_Ramb_v3.0, whole genome shotgun sequence
