exon_3	gb|CM044327.1|	84.049	163	8.19e-43	178	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_4	gb|CM044327.1|	86.916	107	6.18e-29	131	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_5	gb|CM044327.1|	85.000	160	6.57e-44	181	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_6	gb|CM044327.1|	83.158	95	1.09e-19	100	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_7	gb|CM044327.1|	85.065	154	9.76e-42	175	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_8	gb|CM044327.1|	82.727	110	1.72e-23	113	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_9	gb|CM044327.1|	85.093	161	1.93e-44	183	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_11	gb|CM044327.1|	88.166	169	1.19e-53	214	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_11	gb|JAGTYA010000025.1|	75.000	108	7.52e-12	75.2	Okapia johnstoni isolate TBG_1119_Moyo chromosome 6 Scaffold_25__1_contigs__length_12567400, whole genome shotgun sequence
exon_11	gb|JAGTYA010000025.1|	71.296	108	8.58e-05	51.8	Okapia johnstoni isolate TBG_1119_Moyo chromosome 6 Scaffold_25__1_contigs__length_12567400, whole genome shotgun sequence
exon_11	gb|JAGTYA010000025.1|	79.310	58	8.58e-05	51.8	Okapia johnstoni isolate TBG_1119_Moyo chromosome 6 Scaffold_25__1_contigs__length_12567400, whole genome shotgun sequence
exon_11	gb|CM044320.1|	70.270	111	8.58e-05	51.8	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG15, whole genome shotgun sequence
exon_12	gb|CM044327.1|	85.802	162	4.98e-46	189	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_13	gb|CM044327.1|	77.941	68	3.39e-06	56.3	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_14	gb|CM044327.1|	75.433	289	7.90e-49	200	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_14	gb|CM044327.1|	78.125	128	1.34e-20	105	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG22, whole genome shotgun sequence
exon_14	gb|CM044325.1|	73.469	98	7.41e-05	53.6	Okapia johnstoni isolate TBG_1119_Moyo linkage group LG20, whole genome shotgun sequence
