exon_1	ref|NC_045765.1|	95.833	48	1.28e-13	78.8	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_3	ref|NC_045765.1|	89.000	100	6.89e-28	128	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_5	ref|NC_045765.1|	87.156	109	5.30e-30	134	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_6	ref|NC_045765.1|	81.061	132	3.46e-27	126	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_7	ref|NC_045765.1|	80.769	104	3.53e-19	98.7	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_8	ref|NC_045765.1|	84.553	123	2.55e-30	137	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_9	ref|NC_045765.1|	69.507	223	7.23e-20	103	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_10	ref|NC_045765.1|	80.930	215	3.09e-50	204	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_11	ref|NC_045765.1|	84.058	138	1.35e-32	143	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_12	ref|NC_045765.1|	77.703	148	1.64e-25	120	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_13	ref|NC_045765.1|	82.979	141	1.50e-32	143	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
exon_14	ref|NC_045765.1|	83.333	168	8.45e-43	178	Phocoena sinus isolate mPhoSin1 chromosome 3, mPhoSin1.pri, whole genome shotgun sequence
