exon_1	NC_091766.1	94.000	50	3	0	1	50	38681680	38681631	1.51e-12	75.8
exon_3	NC_091766.1	91.209	91	8	0	1	91	38677939	38677849	9.49e-25	117
exon_4	NC_091766.1	90.141	71	7	0	1	71	38677050	38676980	2.15e-15	85.7
exon_5	NC_091766.1	94.545	55	3	0	1	55	38676695	38676641	3.81e-15	85.7
exon_6	NC_091766.1	83.333	132	22	0	1	132	38676462	38676331	1.18e-15	87.7
exon_7	NC_091766.1	86.154	65	9	0	2	66	38676180	38676116	8.05e-07	58.0
exon_8	NC_091766.1	87.234	141	18	0	26	166	38675886	38675746	1.84e-30	137
exon_9	NC_091766.1	82.955	88	15	0	1	88	38675644	38675557	7.32e-06	56.0
exon_10	NC_091766.1	87.647	170	21	0	63	232	38675311	38675142	1.92e-40	170
exon_11	NC_091766.1	88.095	126	15	0	12	137	38674880	38674755	9.19e-29	131
exon_12	NC_091766.1	86.842	76	10	0	1	76	38674659	38674584	7.72e-11	71.9
exon_12	NC_091766.1	94.444	36	2	0	109	144	38674545	38674510	4.59e-06	56.0
exon_13	NC_091766.1	83.099	142	24	0	8	149	38673949	38673808	8.65e-17	91.7
exon_14	NC_091766.1	81.548	168	31	0	1	168	38673716	38673549	1.55e-15	87.7
