exon_1	ref|NC_080065.1|	95.833	48	1.50e-13	78.8	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_3	ref|NC_080065.1|	92.308	91	1.87e-29	133	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_5	ref|NC_080065.1|	88.991	109	1.20e-32	143	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_6	ref|NC_080065.1|	82.576	132	7.80e-30	135	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_8	ref|NC_080065.1|	88.652	141	2.29e-44	183	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_10	ref|NC_080065.1|	81.395	215	8.49e-52	208	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_11	ref|NC_080065.1|	86.364	66	5.52e-13	79.7	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_11	ref|NC_080065.1|	86.364	44	2.20e-05	53.6	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_12	ref|NC_080065.1|	76.351	148	9.95e-23	111	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
exon_14	ref|NC_080065.1|	83.929	168	8.11e-44	182	Balaenoptera acutorostrata chromosome 2, mBalAcu1.1, whole genome shotgun sequence
