exon_1	ref|NC_064561.1|	92.727	55	1.17e-14	82.4	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_3	ref|NC_064561.1|	89.011	91	1.13e-25	120	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_5	ref|NC_064561.1|	86.239	109	2.51e-28	130	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_6	ref|NC_064561.1|	81.061	132	3.86e-27	126	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_8	ref|NC_064561.1|	88.652	141	2.19e-44	183	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_9	ref|NC_064561.1|	71.429	224	1.28e-23	115	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_10	ref|NC_064561.1|	81.395	215	8.11e-52	208	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_11	ref|NC_064561.1|	85.401	137	8.34e-36	154	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_12	ref|NC_064561.1|	79.054	148	1.50e-26	124	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_13	ref|NC_064561.1|	83.688	141	1.38e-33	148	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_14	ref|NC_064561.1|	83.333	168	9.43e-43	178	Orcinus orca chromosome 3, mOrcOrc1.1, whole genome shotgun sequence
exon_14	ref|NC_064562.1|	76.923	91	3.52e-10	70.7	Orcinus orca chromosome 4, mOrcOrc1.1, whole genome shotgun sequence
