exon_1	NW_020838065.1	90.909	55	5	0	1	55	1268745	1268691	8.19e-11	69.9
exon_3	NW_020838065.1	92.391	92	7	0	1	92	1259989	1259898	8.64e-28	127
exon_4	NW_020838065.1	95.890	73	1	1	1	71	1259181	1259109	2.11e-24	115
exon_5	NW_020838065.1	92.523	107	8	0	1	107	1258825	1258719	2.68e-34	149
exon_6	NW_020838065.1	91.538	130	11	0	3	132	1258573	1258444	8.96e-41	170
exon_7	NW_020838065.1	91.919	99	8	0	2	100	1258281	1258183	1.49e-29	133
exon_8	NW_020838065.1	92.262	168	13	0	5	172	1258027	1257860	1.51e-58	230
exon_9	NW_020838065.1	93.258	89	6	0	2	90	1257773	1257685	5.02e-28	129
exon_10	NW_020838065.1	90.000	250	25	0	1	250	1257465	1257216	1.17e-78	297
exon_11	NW_020838065.1	94.030	134	7	1	5	137	1256949	1256816	6.46e-48	194
exon_12	NW_020838065.1	93.793	145	9	0	1	145	1256720	1256576	1.96e-54	216
exon_13	NW_020838065.1	91.489	141	11	1	10	149	1255998	1255858	1.67e-42	176
exon_14	NW_020838065.1	91.139	158	14	0	11	168	1255756	1255599	3.32e-50	202
