exon_3	gb|CM029956.1|	82.209	163	1.85e-38	164	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_3	gb|CM029956.1|	79.104	67	5.66e-07	59.0	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_4	gb|CM029956.1|	88.785	107	1.22e-31	140	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_5	gb|CM029956.1|	85.000	160	6.72e-44	181	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_6	gb|CM029956.1|	83.158	95	1.11e-19	100	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_7	gb|CM029956.1|	84.810	158	8.19e-43	178	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_8	gb|CM029956.1|	82.727	110	1.76e-23	113	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_9	gb|CM029956.1|	84.472	161	8.38e-43	178	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_11	gb|CM029956.1|	88.757	169	9.98e-55	218	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_11	gb|CM029957.1|	75.926	108	6.31e-13	79.7	Giraffa camelopardalis rothschildi chromosome 9, whole genome shotgun sequence
exon_12	gb|CM029956.1|	85.185	162	6.20e-45	185	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_13	gb|CM029956.1|	77.941	68	3.47e-06	56.3	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_14	gb|CM029956.1|	75.087	289	9.84e-48	196	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
exon_14	gb|CM029956.1|	78.906	128	1.12e-21	110	Giraffa camelopardalis rothschildi chromosome 8, whole genome shotgun sequence
